id_user,nombre,apellido,email,password_hash,tlf,municipality_id,sexo,age,role,created_at,updated_at
116,Nerea,Martin Urrutia,nerea.martin1060@euskador.eus,24fc7161222b99890e260997f27e6f02246a1a5ee980f950b29083c1b128d887,+34 97003673,20074,mujer,49,user,2026-03-26 06:41:00,2026-03-26 06:41:00
117,Asier,Gabilondo Moreno,asier.gabilondo1070@euskador.eus,2d479601cac66519937b21f5d59870a5e6f85f57f217bda3714014b4213a913c,+34 94063369,20079,hombre,49,user,2026-03-23 12:59:00,2026-03-23 12:59:00
118,Elena,Jiménez Romero,elena.jimenez789@euskador.eus,c7c0b47fa890e1da6bbb3774ac67f8eaaf405bf15ff110d6b57889c88a10f540,+34 92289767,48036,mujer,59,user,2026-03-25 01:06:00,2026-03-25 01:06:00
119,Gaizka,Zabaleta Martin,gaizka.zabaleta1569@euskador.eus,76bcbd4038ea317af3d972eab9194ac2338f66d022e3bd50ed53e16151a8d9b1,+34 65283050,1059,otro,55,user,2026-03-06 14:03:00,2026-03-06 14:03:00
120,Oihane,Muñoz Alonso,oihane.munoz1107@euskador.eus,add16391459330298941dff3d8834e30c8a0dd3ba0e93fc4ff9bdb1a2a8aacef,+34 75366435,20045,mujer,58,admin,2026-03-18 04:48:00,2026-03-18 04:48:00
121,Julen,Martínez López,julen.martinez334@euskador.eus,f7895d89554cae27ec98939338a27ff091db5a4de00c9e8f1bc849d532a93be7,+34 65544764,48020,hombre,53,user,2026-03-10 23:13:00,2026-03-10 23:13:00
122,Imanol,Muñoz Rodríguez,imanol.munoz527@euskador.eus,9ef6bbfea6829e8a139f342356a21785365ed92b4feeec175827f5402fa87cef,+34 94868311,48015,otro,55,user,2026-03-11 17:18:00,2026-03-11 17:18:00
123,Unai,Arregi Rodríguez,unai.arregi444@euskador.eus,b1f4c45b8208f5e9527fa4eb5f60eea8c9af8814e7280e8fb41d4009767ad647,+34 94092872,48080,hombre,59,user,2026-03-12 11:18:00,2026-03-12 11:18:00
124,Maite,Uriarte Hernández,maite.uriarte313@euskador.eus,eb90b7b5929c5d269c611266e848cde8ad2ee7e0e0814e6bb9e093db02842c7b,+34 96488308,48020,otro,53,user,2026-03-11 13:29:00,2026-03-11 13:29:00
125,Laura,López Jiménez,laura.lopez735@euskador.eus,24ebc87cd059e0abc055094ddae0e83a72fa0cd164d59429e6903f39856d7474,+34 91135070,48020,otro,52,user,2026-03-02 01:06:00,2026-03-02 01:06:00
126,Ana,Bilbao Goikoetxea,ana.bilbao329@euskador.eus,fcaa0694198d744b98680b09b47bd594e69928114909e09944f79bb2a2069e5a,+34 65462306,48003,mujer,64,user,2026-03-29 22:52:00,2026-03-29 22:52:00
127,Miren,Rodríguez Larrañaga,miren.rodriguez121@euskador.eus,f13ffb050a222b075ca496459b42c9d689461623735a233ff55c83044e0bc4f0,+34 94798871,48013,mujer,56,user,2026-03-21 02:36:00,2026-03-21 02:36:00
128,Daniel,Romero Pérez,daniel.romero1896@euskador.eus,abd95540e35afcdc49ef602986fdea859bd11b34b5354ad1eb35e60e1fd2dc1f,+34 95236606,48013,hombre,23,user,2026-03-11 12:37:00,2026-03-11 12:37:00
129,Laura,Basabe Pérez,laura.basabe79@euskador.eus,383100dc8c8956c6b0ebaee396a06e0846313b42245a58bfabc7b73bc8cea94a,+34 62802926,48080,mujer,49,user,2026-03-12 14:24:00,2026-03-12 14:24:00
130,Mikel,Agirre Gómez,mikel.agirre904@euskador.eus,c595fc6583b088f97b96ff25cb577a6b2a5f80019c49b0df6b1773cd8d472695,+34 62552324,48036,hombre,62,user,2026-03-18 00:17:00,2026-03-18 00:17:00
131,Aitor,Bilbao Zubizarreta,aitor.bilbao1685@euskador.eus,241c5f9c31b127a833e26d982af7e0519a0183cf836141f7d659503f95ab1ec7,+34 64497229,1010,otro,50,user,2026-03-26 23:23:00,2026-03-26 23:23:00
132,Ana,Basabe Hernández,ana.basabe1211@euskador.eus,e3445755af9d7d389cdaa3ad30006ceaf72a943af7be92921d2639bc5cf778ef,+34 91135439,20074,mujer,64,user,2026-03-12 19:24:00,2026-03-12 19:24:00
133,Aitor,Elizondo Larrañaga,aitor.elizondo344@euskador.eus,c5eb2db236bfc58474c17b09151c4bb975859d211da1f7eb50d5ec36a90d011d,+34 76255274,48011,otro,65,user,2026-03-02 08:10:00,2026-03-02 08:10:00
134,Francisco,Echeverria Sánchez,francisco.echeverria288@euskador.eus,e387cb7b92d61d608d59b17e98d56d647a4ea4c45c9037a71bb301f226114e1c,+34 75107599,48003,otro,62,user,2026-03-12 03:44:00,2026-03-12 03:44:00
135,Julen,Martínez Martínez,julen.martinez1981@euskador.eus,dc7a2d651f1db0ba6bb9bdfc12769382d4ad0a56a06e1f4889405089eeb81cc1,+34 99260026,1010,hombre,29,user,2026-03-22 01:35:00,2026-03-22 01:35:00
136,Uxue,Rodríguez García,uxue.rodriguez112@euskador.eus,848bfe2bdcd523f5dfa1e7e1b9c6dd943ade3ba5d3451d93c2c1526ed4dd865b,+34 97110364,48080,mujer,52,user,2026-03-12 23:55:00,2026-03-12 23:55:00
137,Carlos,Bilbao Hernández,carlos.bilbao704@euskador.eus,f08b2b82f79c2f0e1e072c5b6f6ad546dd7d18afa58322a094618d76aa9ccbbf,+34 73668221,48003,hombre,47,user,2026-03-30 17:36:00,2026-03-30 17:36:00
138,Estibaliz,Muñoz López,estibaliz.munoz692@euskador.eus,af12b23809314b2f5bcd236172127c8913aa45ace61a8895a103c126b0835f7f,+34 72146698,48015,otro,46,user,2026-03-13 11:56:00,2026-03-13 11:56:00
139,Julen,Barandiaran Pérez,julen.barandiaran486@euskador.eus,168c1145be177b99bf28ded791f84ccb4a2d51f337c8ab4950148d67bd7dffd4,+34 73323687,48003,hombre,46,user,2026-03-14 13:29:00,2026-03-14 13:29:00
140,Jon,Martínez Alonso,jon.martinez1058@euskador.eus,9380f152901a5155f86b555ab442a1f1ffe2e8ebbdbb6c80c9f2eb91a445cb3d,+34 92933196,20055,hombre,55,user,2026-03-27 10:51:00,2026-03-27 10:51:00
141,Itziar,Arregi Barandiaran,itziar.arregi1199@euskador.eus,49e01562145fa72a3c2686f493b37f5700bfb9acfa14b67ee7d33927c144acda,+34 98982951,20036,mujer,60,user,2026-03-17 15:07:00,2026-03-17 15:07:00
142,Oier,Zubizarreta Madariaga,oier.zubizarreta268@euskador.eus,1041bd4c0fe70fe03ea460874295b03f52131e30a537b33afded86ccffb24981,+34 92473367,48080,hombre,61,user,2026-03-18 18:49:00,2026-03-18 18:49:00
143,Itziar,Hernández Uriarte,itziar.hernandez477@euskador.eus,a54fe99e0fad90645f979949a2428bcdf6258a4975c9f03dfd4e495598ad8b2e,+34 66223476,48044,mujer,60,user,2026-03-15 15:26:00,2026-03-15 15:26:00
144,Mikel,Pérez Sarasola,mikel.perez633@euskador.eus,14764a1eef14e5f0f5371c98240719935c7e06e726e0dbe02f172fd855c345b4,+34 77474477,48044,hombre,64,user,2026-03-30 00:23:00,2026-03-30 00:23:00
145,Andoni,Gómez Atutxa,andoni.gomez29@euskador.eus,6c841dd752804b4d4cbe2194835558e967432399bf6ef57de37b48ed93249bff,+34 72072316,48015,otro,54,user,2026-03-09 02:00:00,2026-03-09 02:00:00
146,María,Echeverria Azkarate,maria.echeverria1500@euskador.eus,0d4d6ca9c9934747221b38e59a7d61c206beb92fd4736a87e2434f02b7467d3a,+34 62771495,20059,otro,61,user,2026-03-06 08:49:00,2026-03-06 08:49:00
147,Gorka,Goikoetxea Basabe,gorka.goikoetxea1165@euskador.eus,ce4fe8d210706a33095da08dafc1270b6cf2b4a201c7462ff4fdf36c32ff8254,+34 69651486,20040,otro,63,user,2026-03-21 04:51:00,2026-03-21 04:51:00
148,Isabel,Uriarte Madariaga,isabel.uriarte987@euskador.eus,bd7d221800e5cdc4eb8b780610d2abb997aefa8ea5fb1a275a7d8bfe275ff20e,+34 94903809,20069,otro,52,user,2026-03-25 08:44:00,2026-03-25 08:44:00
149,Luis,Elizondo Hernández,luis.elizondo629@euskador.eus,5f8fe8fab36f845a63d71520761ee85033ca6ad55603e5961b9ab38b4d41edb1,+34 95499883,48036,otro,58,user,2026-03-20 07:32:00,2026-03-20 07:32:00
150,Itziar,García García,itziar.garcia854@euskador.eus,905eb9d9fd8985a8d880996a71dd747aa20316c358f68ea6f7676df16e948993,+34 74509322,48013,otro,59,user,2026-03-21 11:19:00,2026-03-21 11:19:00
151,Carmen,García Rodríguez,carmen.garcia1010@euskador.eus,f2182eee96ce407dc94bad7a5fbdddbab8fc09dd424955681fca72d6f365b2c4,+34 97399812,20040,otro,61,user,2026-03-03 07:14:00,2026-03-03 07:14:00
152,Oier,Mendizabal Barandiaran,oier.mendizabal1941@euskador.eus,f1325698b9d1423f3ec5e82793d5285ca400fdf89f5d77eb91a29b2d2104ea97,+34 64946221,20079,hombre,79,user,2026-03-07 17:43:00,2026-03-07 17:43:00
153,Izaro,Alonso Echeverria,izaro.alonso12@euskador.eus,0e9693deeca399fe0d24ac8d3461df3e2bcbeba7a5adf5fd0ce81d5d7ccdb688,+34 76312624,48013,mujer,59,user,2026-03-23 16:16:00,2026-03-23 16:16:00
154,Izaro,Iparragirre Moreno,izaro.iparragirre1300@euskador.eus,f613405703d91d18d5b6b0404e45499335143709b3ae19d3d39aad317a1c5311,+34 62779373,20018,mujer,51,user,2026-03-25 23:43:00,2026-03-25 23:43:00
155,Oihane,Ruiz Zabaleta,oihane.ruiz146@euskador.eus,e8b966cd2a00b6032ade6b0a9cdfbe8006bdb44152f5ee9abacb173aaf7f9823,+34 99804512,48003,mujer,56,user,2026-03-25 02:40:00,2026-03-25 02:40:00
156,Julen,Echeverria Ruiz,julen.echeverria584@euskador.eus,f39a19215feabe70bcb9c76332806f4c7aa637bf57030388afc7c20688beabe5,+34 74349545,48013,hombre,58,user,2026-03-27 10:37:00,2026-03-27 10:37:00
157,Eneko,Uriarte Zubizarreta,eneko.uriarte686@euskador.eus,0efd3ba982d40bf54e426f726846b9afa2e6beab56752dcc021b763d31189bbb,+34 64290921,48080,hombre,50,user,2026-03-31 16:27:00,2026-03-31 16:27:00
158,David,Azkarate Moreno,david.azkarate496@euskador.eus,c6c6bd55439e7f2e79047db8ad45850aec1971051da69e0aa2e68688f9aa51c2,+34 95648680,48020,hombre,46,user,2026-03-10 18:11:00,2026-03-10 18:11:00
159,Uxue,Gómez Sánchez,uxue.gomez162@euskador.eus,5a51d91164cd005de43f9a9fbe557fce623684922e3fef30d563f69f188d0e87,+34 79876283,48003,mujer,48,user,2026-03-13 02:57:00,2026-03-13 02:57:00
160,Carmen,García Echeverria,carmen.garcia1618@euskador.eus,06b79d91913b0f15fe56c45078c0aa28ab6c8d89981fdd02e8d4da665ece80c7,+34 99437951,1021,mujer,62,user,2026-03-23 03:51:00,2026-03-23 03:51:00
161,Irati,Agirre Díaz,irati.agirre1540@euskador.eus,14606578b2a42109b13cd4e252cd620e299775d2282d6c7f8a00ece76b111165,+34 73032281,20074,otro,60,user,2026-03-06 07:24:00,2026-03-06 07:24:00
162,Asier,Díaz Muñoz,asier.diaz773@euskador.eus,fecbce05eaaff8f7d6402cf4fd9836c6a158c7cc52ee7332188b7b19042224bf,+34 96027882,48020,otro,59,user,2026-03-05 00:50:00,2026-03-05 00:50:00
163,Carmen,Sánchez Martínez,carmen.sanchez578@euskador.eus,d5404e3b41d934556be0b7653eea506af61c5dfe7b8bb6e109fce70cac7a1682,+34 65101596,48003,otro,62,user,2026-03-16 16:52:00,2026-03-16 16:52:00
164,Jose,Rodríguez Gabilondo,jose.rodriguez641@euskador.eus,c0ecc2b5262e0b9e6a18c6ad21b94a74b3059c1412be16c07e900a44cac9c077,+34 74218412,48096,hombre,65,user,2026-03-05 05:27:00,2026-03-05 05:27:00
165,Iñaki,Urrutia Sánchez,inaki.urrutia1337@euskador.eus,032f01002b3720bb433ddaeb5148de37ec4bd0dee3c31f1b3a15fb7f8ad1462b,+34 63937924,20030,otro,45,user,2026-03-23 14:51:00,2026-03-23 14:51:00
166,Estibaliz,Agirre Atutxa,estibaliz.agirre389@euskador.eus,649ae986a96abf832008b538d04746ac7f81766030aa8d7ac343474fd78e970d,+34 74696821,48027,mujer,53,user,2026-03-08 03:48:00,2026-03-08 03:48:00
167,Ainhoa,Moreno Sánchez,ainhoa.moreno1194@euskador.eus,139c90498ab5b7380fbb039976a3314513b88af2615c5f9ec8eb8e03c19ac117,+34 95261984,20030,mujer,62,user,2026-03-03 12:56:00,2026-03-03 12:56:00
168,Ana,Zubizarreta Bilbao,ana.zubizarreta1524@euskador.eus,26cf24f6d8fd6b88b95a9b2fe2d7353e268ffd6bdafe863ca89cf5ab71e446ed,+34 64317662,20045,mujer,54,user,2026-03-02 07:53:00,2026-03-02 07:53:00
169,Oier,Bengoa Echeverria,oier.bengoa603@euskador.eus,8b722786cf462603e737617984e99f9bf854b4c831a74b5fda56e4336201ce30,+34 73019276,48044,hombre,52,user,2026-03-14 09:06:00,2026-03-14 09:06:00
170,Antonio,Rodríguez Otxoa,antonio.rodriguez1119@euskador.eus,30ccb52935460fbc8d954e3c3fdd23d85ef46e4c0f9f90880eb8d04271826592,+34 69276177,20040,otro,51,user,2026-03-27 04:31:00,2026-03-27 04:31:00
171,Ane,Romero Sánchez,ane.romero1114@euskador.eus,58412b50c9273b3f185fe6dd248d1b1da78c62949730c5c095d83ba44ba59137,+34 95928262,20030,otro,49,user,2026-03-06 08:34:00,2026-03-06 08:34:00
172,Begoña,Goikoetxea Bengoa,begona.goikoetxea1499@euskador.eus,e0ef3ac13a36fa8dc8505d79d03894cb23c64adfd18de6bb2126efc22eb6fced,+34 68044783,20030,mujer,50,admin,2026-03-01 07:43:00,2026-03-01 07:43:00
173,Miren,Jiménez Arregi,miren.jimenez1779@euskador.eus,f21730c95116f8da105ffe79a37afb414e860fce90cbd660a7dd58abf9eba600,+34 91525168,1010,otro,47,user,2026-03-14 06:50:00,2026-03-14 06:50:00
174,Nekane,Martínez Madariaga,nekane.martinez579@euskador.eus,7d6f57e22200ec7e642946d3cba518a870fcece3e9f69885997adc9b5acdf877,+34 91364179,48080,mujer,53,user,2026-03-05 02:08:00,2026-03-05 02:08:00
175,Markel,Garate Barandiaran,markel.garate153@euskador.eus,22704c95fa0981da7a2000e9c7f6d3353f9ae2a8d41beffe5c5f4344efa1b037,+34 94783205,48096,hombre,54,user,2026-03-27 14:02:00,2026-03-27 14:02:00
176,Ignacio,Fernández Martin,ignacio.fernandez1369@euskador.eus,75a20f9ee0a1b4f7548b99b04eca940dda77d464615350b31421b2c14c4a279b,+34 69512898,20040,hombre,47,user,2026-03-26 00:53:00,2026-03-26 00:53:00
177,Uxue,Ruiz Martin,uxue.ruiz255@euskador.eus,ec8240aceb2bcad3bb40fc22c60df3fd37e8baca43db3a879a8e81c12a17fbb9,+34 61808177,48044,mujer,50,user,2026-03-11 08:39:00,2026-03-11 08:39:00
178,Arantza,Arregi Álvarez,arantza.arregi905@euskador.eus,437b7dbc8a4a9b320b36dfc6ef180f25aed46b94fdc458664ce4151de98aeda8,+34 65169715,48027,mujer,46,user,2026-03-14 08:11:00,2026-03-14 08:11:00
179,David,Fernández Ruiz,david.fernandez1396@euskador.eus,f961b5456b31cae675eb8731a7a46d7abf946197f8a3471030e9266b09c0bbdf,+34 64518667,20074,otro,45,user,2026-03-25 17:20:00,2026-03-25 17:20:00
180,Unai,Barandiaran López,unai.barandiaran445@euskador.eus,10dbd58427e14b393580e687fa1b082a882bb86c307265ff24fb91e79c6688a4,+34 69095328,48020,hombre,53,user,2026-03-05 09:02:00,2026-03-05 09:02:00
181,Ana,Madariaga Iparragirre,ana.madariaga1592@euskador.eus,d2c1d2e9fd7c5ddd8409795a53c04a7eade05294dbc4820e9b3a95ccfd6b05f3,+34 66405413,1043,mujer,63,user,2026-03-02 06:17:00,2026-03-02 06:17:00
182,Leire,Iparragirre Hernández,leire.iparragirre571@euskador.eus,740e3c3cb89ffe1d45c6926fd6a757a9c6e8072c3bef5379ac10f1b391781890,+34 63709880,48020,otro,45,user,2026-03-14 04:54:00,2026-03-14 04:54:00
183,Uxue,Bengoa Alonso,uxue.bengoa338@euskador.eus,15f11242cb8cb0e7750c1c48b3a820641e383fdfc5be0526141fac6120ece12c,+34 98688053,48013,mujer,49,user,2026-03-12 03:27:00,2026-03-12 03:27:00
184,Unai,Larrañaga Iparragirre,unai.larranaga1483@euskador.eus,3e9ba8a5c99ef725c7666dcc7317486f285f7a8a1fae17d9cbbcd5f7bc991075,+34 65841456,20018,hombre,48,user,2026-03-22 09:34:00,2026-03-22 09:34:00
185,Asier,Ruiz Iparragirre,asier.ruiz1274@euskador.eus,3c3313a761682cced7fa9f3b960ac298f04293ecb436f82db7be9636fa686bd0,+34 72698498,20036,otro,62,user,2026-03-14 08:02:00,2026-03-14 08:02:00
186,Estibaliz,López Alonso,estibaliz.lopez1424@euskador.eus,457b15da19db04de35bcb2a75438cebc50d8f11fdc2702aedd8dd8ca742efbb8,+34 69448050,20079,mujer,50,user,2026-03-28 14:30:00,2026-03-28 14:30:00
187,Eneko,Iparragirre Bilbao,eneko.iparragirre1789@euskador.eus,5bb16f4b5a11721494a10b49427ef68a6e42f2169684173941c72b6f32f70138,+34 96827355,1036,hombre,63,user,2026-03-05 04:45:00,2026-03-05 04:45:00
188,Joseba,Zubizarreta Azkarate,joseba.zubizarreta412@euskador.eus,65e7fb457ec7ad9292074140f69207e0178964c87808073cf9603457602c8f57,+34 94416477,48036,otro,63,user,2026-03-22 23:04:00,2026-03-22 23:04:00
189,Francisco,Uriarte Larrañaga,francisco.uriarte1117@euskador.eus,7540c254a4e8847ab27476f48933b2f9784b2c44edb33bdf267069e71680c8a5,+34 96575232,20059,hombre,56,admin,2026-03-09 19:22:00,2026-03-09 19:22:00
190,Uxue,Álvarez Bengoa,uxue.alvarez986@euskador.eus,fac15664f85f4b0b77fab13ef298897c188d633c62b39bf875b60ed892e48e4c,+34 65230432,20045,mujer,56,user,2026-03-24 03:51:00,2026-03-24 03:51:00
191,Imanol,Sánchez Garate,imanol.sanchez455@euskador.eus,5a1ff4d869146f1a2d5e116960804fba54178203df2d012c40e0dfe53aceded4,+34 78729303,48015,otro,61,user,2026-03-27 18:59:00,2026-03-27 18:59:00
192,Nerea,Hernández Etxebarria,nerea.hernandez276@euskador.eus,46e39932698cc2cf33f931fa721abc1400e3a11bd53e12a3d7e4d91a6a81024c,+34 69491967,48036,mujer,52,user,2026-03-18 05:57:00,2026-03-18 05:57:00
193,David,Larrañaga Romero,david.larranaga1050@euskador.eus,2171a25e9c688aa472d0dfa24406b0e2599ae7b3d6715a64f86b0e8bca68ee9f,+34 79328838,20079,hombre,52,user,2026-03-27 06:47:00,2026-03-27 06:47:00
194,Ana,Basabe González,ana.basabe53@euskador.eus,346ab998e3707e6526407559e3d00eee11e4e09d06acac5d2e36985a0ebb51e1,+34 97402649,48044,mujer,51,user,2026-03-19 21:47:00,2026-03-19 21:47:00
195,Idoya,Rodríguez Otxoa,idoya.rodriguez1013@euskador.eus,09ab00d89126f810114ecd51a8cc470ed5079b9b3bf2fbe233ced9a9b707253e,+34 95586234,20079,mujer,51,user,2026-03-11 02:26:00,2026-03-11 02:26:00
196,Estibaliz,Arregi Zubizarreta,estibaliz.arregi378@euskador.eus,2845f30636881406e65f9a0f38192206acba384bbab093fe8b8758d4284eabd7,+34 92468390,48015,mujer,64,user,2026-03-16 07:39:00,2026-03-16 07:39:00
197,Iker,Romero Jiménez,iker.romero1887@euskador.eus,337811a5330118d7fa36e7f0bc0caa0441ae7f623566ff883e1caee6d4e130a0,+34 98137658,1059,hombre,80,user,2026-03-01 21:51:00,2026-03-01 21:51:00
198,Lucia,Arregi Arregi,lucia.arregi1260@euskador.eus,15d2e218918a5cb1d20e1831bce6c950ee3db45dff5cda393ed53b5a877eb764,+34 92765108,20059,mujer,57,user,2026-03-12 05:02:00,2026-03-12 05:02:00
199,Antonio,Hernández Hernández,antonio.hernandez1074@euskador.eus,7e2324b747b401f7eb9cc34e4c0f80a23b7eabbdec6332da14a593c609f6256e,+34 64428659,20036,hombre,65,user,2026-03-03 06:29:00,2026-03-03 06:29:00
200,Antonio,Martínez García,antonio.martinez1438@euskador.eus,bfc722953689c9886d09322ef41534f166f0b1ab1a686451cc5ca4ef1ed67b65,+34 79275842,20040,hombre,62,user,2026-03-05 17:48:00,2026-03-05 17:48:00
201,Teresa,Gabilondo Echeverria,teresa.gabilondo552@euskador.eus,30d58f6504d42bb753ad38d4bdf67dd855506fbe6d579ea25504e4cab6293b63,+34 92343748,48013,mujer,61,user,2026-03-16 04:50:00,2026-03-16 04:50:00
202,María,López Agirre,maria.lopez1312@euskador.eus,5d485fb79bca691e9491fc99e905a7e2fd3cfc318a9e7f8c16155cf9ed638e27,+34 77485021,20036,otro,59,user,2026-03-27 18:18:00,2026-03-27 18:18:00
203,Xabier,Mendizabal Elizondo,xabier.mendizabal1441@euskador.eus,82dd34f16d76d8014a33b2c9e14e737136b7d55d5635847fa35d2979ed8b994c,+34 66634088,20036,otro,52,user,2026-03-09 05:08:00,2026-03-09 05:08:00
204,Izaro,Elizondo Etxebarria,izaro.elizondo674@euskador.eus,20051c3ad7a03a89fa781cdbb5a43d2e62c6a580e30736abdb1b1f7880651185,+34 61094156,48013,mujer,52,user,2026-03-21 08:24:00,2026-03-21 08:24:00
205,Mikel,Madariaga Álvarez,mikel.madariaga1874@euskador.eus,a5ba4161e9dee6a61ac5df0b346f445418664d93ef59998f9f84678f1e36a4b1,+34 74921500,20059,otro,44,user,2026-03-19 14:17:00,2026-03-19 14:17:00
206,Leire,Uriarte Fernández,leire.uriarte1286@euskador.eus,93c4b4b87cbd19204b2d8a3dc008e5b6cfdee24844adf25c50cc0446d6e982a9,+34 77825431,20030,otro,62,user,2026-03-09 05:11:00,2026-03-09 05:11:00
207,Xabier,Barandiaran Zubizarreta,xabier.barandiaran800@euskador.eus,172d072588ce6562e07d2e215f6b11273505f50e14a32cd8bd40aae91f087426,+34 98215374,48013,hombre,65,user,2026-03-18 22:15:00,2026-03-18 22:15:00
208,Begoña,Romero Muñoz,begona.romero1767@euskador.eus,e2adb9564b8ae042b4d33415c51f95ebf41913b1fc88f830cd21102a2ffeb90d,+34 92361771,1037,mujer,60,user,2026-03-03 23:19:00,2026-03-03 23:19:00
209,Jose,Madariaga Álvarez,jose.madariaga859@euskador.eus,5bd99f7859c611a04d009587f87ed1c4c42991758d9b53069d14ba0ca979ac5a,+34 98714022,48080,hombre,48,user,2026-03-21 10:15:00,2026-03-21 10:15:00
210,Unai,Álvarez Agirre,unai.alvarez695@euskador.eus,953e42e48b3287a70650285bd812948a785c33b989cb78fee43f4d3273fbd524,+34 97807714,48044,otro,53,user,2026-03-18 01:15:00,2026-03-18 01:15:00
211,Unai,Azkarate Echeverria,unai.azkarate1909@euskador.eus,2ae19c9066302166685de1448b9b5c90c21166d434792f680a96be0cc96533be,+34 69269843,1051,hombre,20,user,2026-03-17 02:06:00,2026-03-17 02:06:00
212,Unai,Mendizabal Urrutia,unai.mendizabal1556@euskador.eus,96566f29642c143d91870cf315d5b6642ea62d77f26f78a196a6280597264abe,+34 95157617,20036,otro,64,user,2026-03-04 03:15:00,2026-03-04 03:15:00
213,Asier,Zubizarreta Alonso,asier.zubizarreta1109@euskador.eus,e921b832fcf9d8ae6408844aa3bebd900e7bb9acf479fdef4440101a08e4c814,+34 92334566,20055,otro,57,user,2026-03-17 08:47:00,2026-03-17 08:47:00
214,Teresa,Urrutia Álvarez,teresa.urrutia604@euskador.eus,364cbe5ca27bcdcdd40c42c0912479681cdff4b4a44a2bd26221c08e67c17122,+34 94453066,48015,mujer,47,user,2026-03-14 04:47:00,2026-03-14 04:47:00
215,Idoya,Ruiz Atutxa,idoya.ruiz1353@euskador.eus,ea01aeb99283d8c57e7b555da73a7cf57a3504c6d8ca2fd3d9203a9012bb13b5,+34 65389717,20036,mujer,58,user,2026-03-29 13:37:00,2026-03-29 13:37:00
216,Eider,Díaz Goikoetxea,eider.diaz465@euskador.eus,8caa2341ebfd101765aa969e27171e72a9f92827ba72c465280dddfcb33ac02f,+34 66704348,48013,mujer,52,user,2026-03-07 01:23:00,2026-03-07 01:23:00
217,Irati,Iparragirre Iparragirre,irati.iparragirre360@euskador.eus,90b57328597ce4ea8eb397b9755285f9b47662d8658a2e813614a0bb2c3d16a2,+34 79912870,48020,mujer,57,user,2026-03-29 02:37:00,2026-03-29 02:37:00
218,Iker,Goikoetxea Jiménez,iker.goikoetxea406@euskador.eus,436306c77d953f10c41158784b493cdac8040cfbeccd9e0485b5ab382ae2f1e0,+34 92807758,48013,hombre,54,user,2026-03-08 04:40:00,2026-03-08 04:40:00
219,Unai,Barandiaran Martínez,unai.barandiaran1096@euskador.eus,8a06801e4b043c8ad8ba05d2395265fe9aa48ba97be1a7477127da23bf490d47,+34 61185225,20059,hombre,46,user,2026-03-14 14:08:00,2026-03-14 14:08:00
220,Alazne,González López,alazne.gonzalez1185@euskador.eus,1d76e81c1bffe30fd9e28cf026227f777ec187696799c3c16a6af7596ced1a49,+34 75081281,20045,mujer,50,user,2026-03-11 04:24:00,2026-03-11 04:24:00
221,Ignacio,Sánchez Larrañaga,ignacio.sanchez1552@euskador.eus,4882009ba607927d66dbe223c20be7bd0b0b5ac6343d6ec38e7493c338fbfbd3,+34 76705717,20055,hombre,45,user,2026-03-18 13:48:00,2026-03-18 13:48:00
222,Ignacio,Garate Arregi,ignacio.garate690@euskador.eus,725cac4ba6c6cac5e9ab368df1655cdf5e507009ca7abf9bd04d70c112dbb8f5,+34 95212191,48020,hombre,51,user,2026-03-08 05:43:00,2026-03-08 05:43:00
223,Iker,Basabe Hernández,iker.basabe1871@euskador.eus,886cc7715c7e1d1c9add258c3e289cbe07c0796f3bf08a1c1f846b71c8c5f9fd,+34 94693708,1059,hombre,19,user,2026-03-03 15:33:00,2026-03-03 15:33:00
224,Ander,Atutxa Díaz,ander.atutxa1197@euskador.eus,b3a236204f71f46c5e0da2eeffba43a31628c2c29d98bc33219bc974afaddd4d,+34 79203418,20036,otro,47,user,2026-03-29 01:38:00,2026-03-29 01:38:00
225,Gaizka,Zabaleta Zubizarreta,gaizka.zabaleta1002@euskador.eus,92b6cd3c523eb411f1cb10c626d744c7774d95f30af2bcf001dbad120f738eff,+34 67873719,20055,hombre,62,user,2026-03-14 02:26:00,2026-03-14 02:26:00
226,Garbiñe,Uriarte Romero,garbine.uriarte207@euskador.eus,c7f106850b232a2747b7a2ffc2610b14cd1527fe8d305176178ea0c9fbaab8b2,+34 73890197,48080,mujer,47,user,2026-03-19 01:51:00,2026-03-19 01:51:00
227,Laura,Gómez Iparragirre,laura.gomez111@euskador.eus,e924988427775682c349a35f5d693adaeb0f91a29ae0522e25c799ccbfe368c8,+34 99489707,48015,otro,56,user,2026-03-17 07:00:00,2026-03-17 07:00:00
228,Gaizka,Gómez Alonso,gaizka.gomez102@euskador.eus,881abb67108fad5a5cad774529c3a99723c3452809ea63e517c0e3373ef7d885,+34 72898077,48044,hombre,47,admin,2026-03-17 09:09:00,2026-03-17 09:09:00
229,Gorka,Larrañaga Bilbao,gorka.larranaga960@euskador.eus,1d6dbaa59bdb3aa58f67dba19ae568d5510e162141da287ee0a12220a347bc72,+34 97137363,20030,hombre,58,user,2026-03-07 04:37:00,2026-03-07 04:37:00
